Parafia pod wezwaniem Św. Maksymiliana Marii Kolbego	http://swmaksymiliana.glowno.parafia.info/index.php?id=128	Głowno-Zabrzeźnia	ul. Karasicka 54	95-015 Głowno	http://colaska.pl/index/parafia/id/2060	 19.691420048475266,51.96151631769427
Parafia pod wezwaniem Św. Apostołów Piotra i Pawła		Główczyce	ul. Kościuszki 9	76-220 Główczyce	http://colaska.pl/index/parafia/id/2061	17.55635,54.747655
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Głubczyce	ul. Kościelna 7	48-100 Głubczyce	http://colaska.pl/index/parafia/id/2062	18.001213,50.0801105
Parafia pod wezwaniem Św. Marcina		Stara Wiśniewka	Stara Wiśniewka	77-411 Stara Wiśniewka	http://colaska.pl/index/parafia/id/2063	,
Parafia pod wezwaniem Świętego Wawrzyńca	http://www.parafia-glucholazy.pl	Głuchołazy	ul. Kościelna 4	48-340 Głuchołazy	http://colaska.pl/index/parafia/id/2064	17.385352,50.316591
Parafia pod wezwaniem św.Katarzyny		Głuchowo		64-020 Czempiń	http://colaska.pl/index/parafia/id/2065	,
Parafia pod wezwaniem św.Macieja		Głuchów		62-704 Kawęczyn	http://colaska.pl/index/parafia/id/2066	 18.563740253448486,51.86350695723475
Parafia pod wezwaniem Św. Michała Archanioła		Głuchów	Głuchów 5	96-130 Głuchów	http://colaska.pl/index/parafia/id/2067	,
Parafia pod wezwaniem Wniebowstąpienia Pańskiego		Głuchów	Głuchów 95	37-100 Łańcut	http://colaska.pl/index/parafia/id/2068	 22.266680002212524,50.0810485184994
Parafia pod wezwaniem Chrystusa Króla	http://www.parafia.gluszyca.pl/	Głuszyca	ul. 11 Listopada 2 a	58-340 Głuszyca	http://colaska.pl/index/parafia/id/2069	16.366279,50.696886
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Głuszyca	ul. Kłodzka 56	58-340 Głuszyca	http://colaska.pl/index/parafia/id/2070	 16.38058304786682,50.67558941854028
Parafia pod wezwaniem Wszystkich Świętych		Głuszyna	ul. Główna 111	46-134 Głuszyna	http://colaska.pl/index/parafia/id/2071	,
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Gniazdów	Gniazdów, ul. Szkolna 58	42-295 Koziegłowy	http://colaska.pl/index/parafia/id/2073	,
Parafia pod wezwaniem św.Filomeny		Gniechowice		55-080 Kąty Wrocławskie	http://colaska.pl/index/parafia/id/2074	,
Parafia pod wezwaniem Św. Mikołaja		Gniew	ul. Okrzei 4	83-140 Gniew	http://colaska.pl/index/parafia/id/2075	,
Parafia pod wezwaniem Św. Mateusza		Gniewczyna Łańcucka	Gniewczyna 530	37-203 Gniewczyna Łańcucka	http://colaska.pl/index/parafia/id/2076	 22.495001703500748,50.10617119713588
Parafia pod wezwaniem Świętego Józefa Robotnika		Gniewino	Gniewino 68	84-250 Gniewino	http://colaska.pl/index/parafia/id/2077	18.0150507745133,54.7166644845709
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Gniewkowo	ul. Sobieskiego 31	88-140 Gniewkowo	http://colaska.pl/index/parafia/id/2078	18.409057,52.894487
Parafia pod wezwaniem Św. Mikołaja i Św. Konstancji		Gniewkowo	ul. Kościelna 2	88-140 Gniewkowo	http://colaska.pl/index/parafia/id/2079	18.410303,52.895721
Parafia pod wezwaniem św.Barbary		Gniewków		58-172 Gniewków	http://colaska.pl/index/parafia/id/2080	,
Parafia pod wezwaniem Niepokalanego Serca NMP		Gniewoszów		26-920 Gniewoszów	http://colaska.pl/index/parafia/id/2081	 21.811712980270386,51.47516191585365
Parafia pod wezwaniem Św. Bogumiła	http://www.gniezno.opoka.org.pl/dekan/gnoii/bogumi.html	Gniezno	ul. Cicha 3	62-200 Gniezno	http://colaska.pl/index/parafia/id/2082	17.6169121,52.5456091
Parafia pod wezwaniem Błogosławionej Jolenty	http://www.jolenta.gniezno.opoka.org.pl/	Gniezno	Wierzbiczany 10	62-200 Gniezno	http://colaska.pl/index/parafia/id/2083	17.630519,52.5338937
Parafia pod wezwaniem Błogosławionego Michała Kozala Biskupa Męczennika	http://www.kozal.gniezno.opoka.org.pl/	Gniezno	ul. Poznańska (15)99	62-200 Gniezno	http://colaska.pl/index/parafia/id/2084	17.5776013,52.5340545
Parafia pod wezwaniem Bł. Radzyma Gaudentego	http://www.radzym.pl/	Gniezno	ul. Gdańska 85	62-200 Gniezno	http://colaska.pl/index/parafia/id/2085	17.5826575,52.5349253
Parafia pod wezwaniem Chrystusa Wieczystego Kapłana	http://www.gniezno.opoka.org.pl/dekan/gnoi/chwkap.html	Gniezno	ul. 28 Grudnia 12	62-200 Gniezno	http://colaska.pl/index/parafia/id/2086	17.6080178,52.5135974
Parafia pod wezwaniem Matki Zbawiciela	http://www.tcl.gniezno.net.pl/parafia.htm	Gniezno	ul. ks. A. Ludwiczaka 20	62-200 Gniezno	http://colaska.pl/index/parafia/id/2087	17.5826575,52.5349253
Parafia pod wezwaniem Matki Bożej Miłosierdzia	http://www.gniezno.opoka.org.pl/dekan/gnoi/mbmilo.html	Gniezno	ul. Graniczna 19	62-200 Gniezno	http://colaska.pl/index/parafia/id/2088	17.5903217,52.5035769
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Gniezno	ul. Chrobrego 13	62-200 Gniezno	http://colaska.pl/index/parafia/id/2089	17.6015118,52.5340215
Parafia pod wezwaniem Św. Maksymiliana Kolbego	http://www.maksymilian.gniezno.opoka.org.pl/index2.php	Gniezno	ul. Kwiatowa 7	62-200 Gniezno	http://colaska.pl/index/parafia/id/2090	17.6073196,52.5426103
Parafia pod wezwaniem Św. Michała Archanioła	http://www.gniezno.opoka.org.pl/dekan/gnoii/michal.html	Gniezno	ul. Św. Michała 1	62-200 Gniezno	http://colaska.pl/index/parafia/id/2091	17.6024986,52.5366559
Parafia pod wezwaniem Świętej Trójcy	http://www.gniezno.opoka.org.pl/dekan/gnoi/fara.html	Gniezno	ul. Farna 6	62-200 Gniezno	http://colaska.pl/index/parafia/id/2092	17.5952313,52.5350431
Parafia pod wezwaniem Św. Wawrzyńca	http://www.archidiecezja.pl/php/index.php?s=74&pdid=125&l=pl	Gniezno	ul. Św. Wawrzyńca 8	62-200 Gniezno	http://colaska.pl/index/parafia/id/2093	17.5941307,52.533623
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.gniezno.opoka.org.pl/swiaty/kat/kat.html	Gniezno	ul. Kanclerza Jana Łaskiego 9/11	62-200 Gniezno	http://colaska.pl/index/parafia/id/2094	17.5826575,52.5349253
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.gniezno.franciszkanie.pl/index.php?option=com_content&view=section&layout=blog&id=10&Item	Gniezno	ul. Franciszkańska 12	62-200 Gniezno	http://colaska.pl/index/parafia/id/2095	 17.596334517002106,52.53664175391699
Parafia pod wezwaniem św.Jana Chrzciciela		Gnin		62-073 Gnin	http://colaska.pl/index/parafia/id/2096	,
Parafia pod wezwaniem MB Różańcowej		Gnojna		49-200 Grodków	http://colaska.pl/index/parafia/id/2097	,
Parafia pod wezwaniem św.Marcina Biskupa z Tours		Gnojnik		32-864 Gnojnik	http://colaska.pl/index/parafia/id/2098	,
Parafia pod wezwaniem Św. Antoniego Padewskiego		Gnojno	Gnojno 47	21-543 Konstantynów	http://colaska.pl/index/parafia/id/2099	23.1459304,52.2737826
Parafia pod wezwaniem św.Jana Chrzciciela		Gnojno		28-114 Gnojno	http://colaska.pl/index/parafia/id/2100	,
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Gocław	Gocław, ul. Kościelna 2	08-440 Pilawa	http://colaska.pl/index/parafia/id/2101	21.5534274,52.0093534
Parafia pod wezwaniem Świętego Jerzego	http://www.goczalkowice.wiara.org.pl/	Goczałkowice Zdrój	ul. Główna 50	43-230 Goczałkowice Zdrój	http://colaska.pl/index/parafia/id/2102	18.9725656,49.9470679
Parafia pod wezwaniem Chrystusa Króla		Goczałków Dolny	ul. Strzegomska 20	58-152 Goczałków	http://colaska.pl/index/parafia/id/2103	,
Parafia pod wezwaniem Św. Maksymiliana Marii Kolbego		Godków	Godków	74-500 Chojna	http://colaska.pl/index/parafia/id/2104	14.4600717,52.9188614
Parafia pod wezwaniem Świętego Krzysztofa	http://godowa.pl/	Godowa	Godowa 287	38-100 Strzyżów	http://colaska.pl/index/parafia/id/2105	,
Parafia pod wezwaniem św.Józefa Robotnika		Godów		44-360 Godów	http://colaska.pl/index/parafia/id/2106	,
Parafia pod wezwaniem Św. Maksymiliana Kolbego	http://www.kalkow-godow.pl/	Godów Kałków	Godów 84a	27-225 Pawłów k/Starachowic	http://colaska.pl/index/parafia/id/2107	,
Parafia pod wezwaniem Św. Marcina Biskupa		Godynice	Godynice 6	98-277 Brąszewice	http://colaska.pl/index/parafia/id/2108	18.5108822,51.4696333
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Godzianów	Godzianów 130	96-126 Godzianów	http://colaska.pl/index/parafia/id/2109	20.0397224660401,51.896625216209
Parafia pod wezwaniem Św. Bartłomieja Apostoła		Godziesze Wielkie	ul. Kard.Stefana Wyszyńskiego 1	62-872 Godziesze	http://colaska.pl/index/parafia/id/2110	18.179304599762,51.6446815511433
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Godzieszów	ul. 22 Lipca 25	59-960 Godzieszów	http://colaska.pl/index/parafia/id/2111	,
Parafia pod wezwaniem Znalezienia Krzyża Świętego		Godzikowice	Godzikowice 26	55-200 Godzikowice	http://colaska.pl/index/parafia/id/2112	17.2881463,50.9228506
Parafia pod wezwaniem Św. Jana Nepomucena	http://godziszewo.wizytowka.pl/	Godziszewo	ul. Ks. Fr. Sawickiego 1	83-209 Godziszewo	http://colaska.pl/index/parafia/id/2113	 18.555684238672256,54.09860910295706
Parafia pod wezwaniem Matki Bożej Szkaplerznej		Godziszka	ul. Łodygowska 224	43-376 Godziszka	http://colaska.pl/index/parafia/id/2114	19.0897989,49.7108069
Parafia pod wezwaniem Św. Teresy od Dzieciątka Jezus		Godziszów	Godziszów 133	23-302 Godziszów	http://colaska.pl/index/parafia/id/2115	 22.492189407348633,50.74601470040487
Parafia pod wezwaniem Matki Boskiej Częstochowskiej		Gogolewo	Gogolewo 7	73-121 Marianowo	http://colaska.pl/index/parafia/id/2116	15.2481385,53.3798073
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Gogolewo	Gogolewo	63-130 Książ Wielkopolski	http://colaska.pl/index/parafia/id/2117	,
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Gogolin Śląski	ul. Strzelecka 30	47-320 Gogolin Śląski	http://colaska.pl/index/parafia/id/2118	18.0265429,50.4892395
Parafia pod wezwaniem św.Anny		Gogolin Śląski		47-320 Gogolin Śląski	http://colaska.pl/index/parafia/id/2119	,
Parafia pod wezwaniem św.Katarzyny		Gogołów		38-131 Gogołów	http://colaska.pl/index/parafia/id/2120	 21.505565643310547,49.850164907506056
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Golasowice	ul. M. Reja 11	43-252 Golasowice	http://colaska.pl/index/parafia/id/2121	18.7052245,49.9108911
Parafia pod wezwaniem Świętej Barbary		Golcowa	Golcowa 1	36-231 Golcowa	http://colaska.pl/index/parafia/id/2123	,
Parafia pod wezwaniem Świętego Andrzeja Boboli		Golczewo	ul. Zwycięstwa 33	72-410 Golczewo	http://colaska.pl/index/parafia/id/2124	14.975584,53.822076
Parafia pod wezwaniem Wszystkich Świętych		Golejewko	Golejewko 1	63-921 Chojno Poznańskie	http://colaska.pl/index/parafia/id/2125	17.0276017,51.6115687
Parafia pod wezwaniem Chrystusa Króla		Golejów	ul. KEN 15	44-207 Rybnik-Wielopole	http://colaska.pl/index/parafia/id/2126	18.545564,50.1443825
Parafia pod wezwaniem Matki Bożej Królowej Polski		Golenice	Golenice	74-312 Golenice	http://colaska.pl/index/parafia/id/2127	14.7906369,52.9494454
Parafia pod wezwaniem Narodzenia NMP		Goleniowy		42-255 Szczekociny	http://colaska.pl/index/parafia/id/2128	19.8724000510559,50.6316482543283
Parafia pod wezwaniem Najświętszej Maryi Panny Nieustającej Pomocy		Goleniów	ul. Sikorskiego 1a	72-101 Goleniów	http://colaska.pl/index/parafia/id/2129	14.853921,53.546646
Parafia pod wezwaniem Św. Jerzego		Goleniów	ul. Gen. W. Andersa 6	72-100 Goleniów	http://colaska.pl/index/parafia/id/2130	14.8389238334046,53.5761481435797
Parafia pod wezwaniem Świętej Katarzyny	http://www.tchr.org/goleniow/	Goleniów	ul. Jana Pawła II 25	72-100 Goleniów	http://colaska.pl/index/parafia/id/2131	14.8256369,53.568018
Parafia pod wezwaniem Miłosierdzia Bożego		Golesze-Swolszewice		97-323 Wolbórz	http://colaska.pl/index/parafia/id/2132	,
Parafia pod wezwaniem Św. Michała Archanioła		Goleszów	ul. Wolności 8	43-440 Goleszów	http://colaska.pl/index/parafia/id/2133	18.6348042,49.7468133
Parafia pod wezwaniem św.Mateusza		Goleszyn		09-212 Lelice	http://colaska.pl/index/parafia/id/2135	19.7274608910084,52.7829025237147
Parafia pod wezwaniem Matki Bożej Szkaplerznej	http://parafiagolina.xorg.pl/joomla/	Golina	ul. Wolności 2 a	62-590 Golina	http://colaska.pl/index/parafia/id/2136	18.0901694297791,52.2442452503696
Parafia pod wezwaniem Świętego Andrzeja Apostoła	http://www.golina.npc.pl/	Golina	ul. Wolności 39	63-211 Golina	http://colaska.pl/index/parafia/id/2137	18.0801925,52.2437287
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny	http://www.parafia-goliszew.pl/	Goliszew	Goliszew 77	62-817 Żelazków	http://colaska.pl/index/parafia/id/2138	 18.17859247326851,51.87265412114969
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Goliszów	ul. Dąbrowskiego 19	59-225 Chojnów	http://colaska.pl/index/parafia/id/2139	15.9203361,51.2510541
Parafia pod wezwaniem Św. Anny		Golszowice	Golszowice 2	48-250 Wierzch	http://colaska.pl/index/parafia/id/2140	,
Parafia pod wezwaniem Św. Katarzyny	http://www.golub-zabytki.prv.pl	Golub-Dobrzyń	ul. Kościelna 13	87-400 Golub-Dobrzyń	http://colaska.pl/index/parafia/id/2141	 19.05340701341629,53.1080668597788
Parafia pod wezwaniem Św. Marii Magdaleny		Gołaczewy	Gołaczewy Stara Wieś 15	32-340 Wolbrom	http://colaska.pl/index/parafia/id/2142	19.711563,50.3548326
Parafia pod wezwaniem Św. Apostołów Piotra i Pawła		Gołanice	Gołanice	64-117 Krzycko Małe	http://colaska.pl/index/parafia/id/2143	16.4444186,51.8851313
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Stara Łubianka	ul. Kościuszkowców 7	64-932 Stara Łubianka	http://colaska.pl/index/parafia/id/2144	16.6912289,53.2313086
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Gołaszewo	Gołaszewo 44	62-291 Gołaszewo	http://colaska.pl/index/parafia/id/2145	17.3945214,52.7410209
Parafia pod wezwaniem Św. Floriana i Św. Katarzyny		Gołąb	Folwarki 3	24-101 Gołąb	http://colaska.pl/index/parafia/id/2146	21.8836635,51.491568
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.kielce.opoka.org.pl/dekanaty/miechow/golcza.html	Gołcza	Gołcza 105	32-075 Gołcza	http://colaska.pl/index/parafia/id/2147	,
Parafia pod wezwaniem NMP Matki Kościoła		Gołdap		19-500 Gołdap	http://colaska.pl/index/parafia/id/2148	,
Parafia pod wezwaniem Św. Józefa Robotnika		Gołdap	ul. 1-go Maja 41A	19-500 Gołdap	http://colaska.pl/index/parafia/id/2149	22.3034476,54.3069111
Parafia pod wezwaniem Świętego Leona i Świętego Bonifacego	http://www.sw.leon.goldap.pl/	Gołdap	ul. Krzywa 4	19-500 Gołdap	http://colaska.pl/index/parafia/id/2150	22.302405,54.305157
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Gołębin Stary	Gołębin Stary	62-020 Czempiń	http://colaska.pl/index/parafia/id/2151	16.7656496,52.1265478
Parafia pod wezwaniem ks.Marcina Lutra		Gołkowice		44-341 Gołkowice	http://colaska.pl/index/parafia/id/2152	,
Parafia pod wezwaniem Podwyższenia Krzyża Świętego i Św. Anny		Gołkowice	ul. 1 Maja 133	44-341 Gołkowice	http://colaska.pl/index/parafia/id/2153	18.5234252,49.9092319
Parafia pod wezwaniem Świętego Antoniego Padewskiego	http://www.golkowice.tarnow.opoka.org.pl/	Gołkowice	Gołkowice Górne 41	33-388 Gołkowice Dolne	http://colaska.pl/index/parafia/id/2154	19.9674925,49.9824692
Parafia pod wezwaniem Najświętszej Maryi Panny Częstochowskiej		Gołubie	ul. Kościelna 14	83-316 Gołubie	http://colaska.pl/index/parafia/id/2156	18.0385208129883,54.2088416479357
Parafia pod wezwaniem Wniebowzięcia NMP		Gołuchów		63-322 Gołuchów	http://colaska.pl/index/parafia/id/2157	,
Parafia pod wezwaniem Św. Marcina		Gołuszowice	Gołuszowice 79	48-100 Gołuszowice	http://colaska.pl/index/parafia/id/2158	17.8260886,50.1984339
Parafia pod wezwaniem Św. Jana Chrzciciela		Gołymin	ul. Ks. Michalaka 6B	06-420 Gołymin	http://colaska.pl/index/parafia/id/2159	 20.872094929218292,52.80821599515919
Parafia pod wezwaniem Św. Mikołaja		Gomulin	Gomulin 50	97-471 Wola Krzysztoporska	http://colaska.pl/index/parafia/id/2160	,
Parafia pod wezwaniem Matki Boskiej Wspomożenia Wiernych		Gomunice	ul. Kościelna 1	97-545 Gomunice	http://colaska.pl/index/parafia/id/2161	19.2655429,51.980507
Parafia pod wezwaniem Świętej Agnieszki Dziewicy Męczennicy	http://www.parafia-goniadz.scholaris.pl/	Goniądz	ul. A. Mickiewicza 15	19-110 Goniądz	http://colaska.pl/index/parafia/id/2162	22.7356183,53.4854131
Parafia pod wezwaniem Św. Mikołaja		Goniembice	Goniembice 33	64-111 Lipno	http://colaska.pl/index/parafia/id/2163	16.6188568,51.9138084
Parafia pod wezwaniem Świętej Trójcy		Gończyce	Gończyce	08-405 Gończyce	http://colaska.pl/index/parafia/id/2164	21.7337761,51.783631
Parafia pod wezwaniem Św. Bartłomieja Apostoła		Goraj	ul. Kościelna 2	23-450 Goraj	http://colaska.pl/index/parafia/id/2165	22.6683121,50.6737012
Parafia pod wezwaniem Trójcy Świętej		Goraj	Goraj 23	66-342 Goraj	http://colaska.pl/index/parafia/id/2166	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Gorajec	Starawieś 16	22-463 Radecznica	http://colaska.pl/index/parafia/id/2167	22.84837,50.679501
Parafia pod wezwaniem Matki Bożej Królowej Polski		Gorawino	Górawino 43a	78-124 Gorawino	http://colaska.pl/index/parafia/id/2168	15.4936425,53.9969539
Parafia pod wezwaniem Podwyższenia Krzyża Świętego	http://www.diecezja.torun.pl/parafie/gorzno/gorczenica/gorczenica.htm	Gorczenica	Gorczenica 83	87-300 Brodnica	http://colaska.pl/index/parafia/id/2169	,
Parafia pod wezwaniem Św. Mikołaja Biskupa		Gorenice	ul. Leśna 1	32-327 Gorenice	http://colaska.pl/index/parafia/id/2170	19.6333607,50.2157597
Parafia pod wezwaniem Trójcy Świętej i Wszystkich Świętych		Goręczyno	ul. Kasztelańska 60	83-311 Goręczyno	http://colaska.pl/index/parafia/id/2171	,
Parafia pod wezwaniem Narodzenia NMP	http://www.gorlicebazylika.iap.pl/pl	Gorlice	Pl. Kościelny 1	38-300 Gorlice	http://colaska.pl/index/parafia/id/2172	21.158672,49.65778
Parafia pod wezwaniem Przemienienia Pańskiego		Gorlice	ul. 11 Listopada 47	38-300 Gorlice	http://colaska.pl/index/parafia/id/2173	21.160419,49.669055
Parafia pod wezwaniem Świętego Andrzeja Boboli	http://www.bobola.gorlice.pl/	Gorlice	ul. Partyzantów 11	38-300 Gorlice	http://colaska.pl/index/parafia/id/2174	21.141398,49.658354
Parafia pod wezwaniem Świętej Jadwigi Królowej	http://www.jadwiga.gorlice.pl/	Gorlice	ul. Ariańska 4	38-300 Gorlice	http://colaska.pl/index/parafia/id/2175	21.16178,49.652218
Parafia pod wezwaniem św.Trójcy		Gorlice		38-300 Gorlice	http://colaska.pl/index/parafia/id/2176	 21.16333018988371,49.63799141092401
Parafia pod wezwaniem Matki Boskiej Nieustającej Pomocy		Gorlice	ul. 11 Listopada 89	38-320 Gorlice	http://colaska.pl/index/parafia/id/2177	21.1617123,49.6663081
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Goryń	Goryń 57	14-221 Goryń	http://colaska.pl/index/parafia/id/2178	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Goryń	Goryń 15	26-622 Jastrzębia	http://colaska.pl/index/parafia/id/2179	,
Parafia pod wezwaniem Św. Marii Magdaleny		Gorzanów	ul. Kłodzka 9	57-521 Gorzanów	http://colaska.pl/index/parafia/id/2180	16.6358974,50.3512007
Parafia pod wezwaniem Św. Grzegorza Papieża		Gorzejowa	Gorzejowa 128	39-231 Siedliska Bogusz	http://colaska.pl/index/parafia/id/2181	,
Parafia pod wezwaniem Św. Józefa Oblubieńca NMP		Gorzędów	Gorzędów, ul. Sikorskiego 62	97-360 Kamieńsk	http://colaska.pl/index/parafia/id/2182	19.4815365,51.2255342
Parafia pod wezwaniem Św. Wojciecha		Gorzędziej	ul. Hundsdorfa 7	83-120 Subkowy	http://colaska.pl/index/parafia/id/2183	,
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa	http://www.parafia-gorzkowice.niedziela.pl	Gorzkowice	Rynek 2a	97-350 Gorzkowice	http://colaska.pl/index/parafia/id/2184	19.5966884493828,51.2151772566011
Parafia pod wezwaniem MB Częstochowskiej		Gorzków		32-021 Koźmice Wielkie	http://colaska.pl/index/parafia/id/2185	,
Parafia pod wezwaniem św.Małgorzaty		Gorzków		28-507 Wielgus	http://colaska.pl/index/parafia/id/2186	,
<a href="/files/pictures/2187/1.jpg" alt="colaska.pl" title="Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika" rel="prettyPhoto[pp_gal]"><img src="/files/pictures/2187/m1.jpg" class="mainImage radius"/></a>Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika	http://www.gorzkow.kuria.lublin.pl	Gorzków	ul. Rynkowa 25	22-415 Gorzków	http://colaska.pl/index/parafia/id/2187	23.0123226699219,50.9497630261201
